OrderNum,CustName,CustomerType,CustState
1104477,Ingrid Cypler,Individual,New York
1104503,Thompson Inc.,Business,Massachusetts
1104510,McGlynn Group,Business,New York
1104568,Gerhold Group,Business,New York
1104583,Johnson LLC,Business,New Jersey
1104662,Bauch Group,Business,Pennsylvania
1104663,Treutel Group,Business,New York
1104690,Cummings LLC,Business,New York
1104728,Winn Tames,Individual,Massachusetts
1104761,Turcotte Corp,Business,New York
1104777,Lynsey Sperrett,Individual,Pennsylvania
1104791,Koepp Inc.,Business,Pennsylvania
1104903,Carroll Inc.,Business,New York
1104937,LMD Resources,Business,New Hampshire
1104938,Koepp Inc.,Business,Pennsylvania
1104970,Allegra O'Nion,Individual,New Jersey
1104969,Homenick Group,Business,New York
1104979,Ginni Sichardt,Individual,New York
1105008,Vern Klocko,Individual,Pennsylvania
1105102,Gutmann LLC,Business,New Jersey
1105110,Stoltenberg LLC,Business,New York
1105164,Swift Inc.,Business,New York
1105182,Turcotte Corp,Business,New York
1105234,Keely Cauldfield,Individual,Connecticut
1105249,Treutel Group,Business,New York
1105256,LMD Resources,Business,New Hampshire
1105261,Schaefer Inc.,Business,Massachusetts
1105279,Sheridan Behan,Individual,New York
1105334,Waneta Kender,Individual,Connecticut
1105373,Bauch Group,Business,Pennsylvania
1105384,Turcotte Corp,Business,New York
1105413,Ric Cowdery,Individual,Massachusetts
1105419,Swift Inc.,Business,New York
1105447,D'Amore LLC,Business,Pennsylvania
1105486,Grimes-Satterfield,Business,New York
1105496,Bauch Group,Business,Pennsylvania
1105504,Ferry Group,Business,New Jersey
1105538,Hahn-Hand,Business,Massachusetts
1105588,Bobbie Vaissiere,Individual,New York
1105613,Stoltenberg LLC,Business,New York
1105630,Chas McDermott,Individual,Connecticut
1105689,Homenick Group,Business,New York
1105698,Schiller LLC,Business,Pennsylvania
1105785,Gerhold Group,Business,New York
1105862,LMD Resources,Business,New Hampshire
1105895,Wilkinson LLC,Business,Massachusetts
1105901,Dach-Zieme,Individual,New York
1100937,Saxon Laviss,Individual,Virginia
1100943,Hettinger and Sons,Business,West Virginia
1100956,Iseabal Vevers,Individual,Maryland
1101001,Nikolaus LLC,Business,Virginia
1101067,Hansiain Suttaby,Individual,North Carolina
1101186,Stehr Group,Business,North Carolina
1101182,Steve Klein-Emmerich,Individual,District of Columbia
1101269,Gottlieb-Jenkins,Business,West Virginia
1101326,Clerkclaude Crannach,Individual,Maryland
1101339,Kutch Inc.,Business,Virginia
1101352,Cody Slimm,Individual,Tennessee
1101366,Kiehn LLC,Business,District of Columbia
1101390,Witting Innovations,Business,Kentucky
1101430,Farr Fielden,Individual,Virginia
1101526,Kelly Johnson,Individual,Tennessee
1101536,Conroy Information Systems,Business,Virginia
1101695,Gottlieb-Jenkins,Business,West Virginia
1101808,Kozey Koepp,Individual,Delaware
1101965,Hettinger and Sons,Business,West Virginia
1101977,Greg Collier,Individual,North Carolina
1102148,Fay Grimes,Individual,Virginia
1102150,Huberto Handaside,Individual,Virginia
1102247,Swaniawski Group,Business,Virginia
1102279,Kris Volkman,Individual,Delaware
1102390,Considine Group,Business,Virginia
1102410,Robel Bergnaum,Individual,Virginia
1102407,Runolfsdottir Group,Business,District of Columbia
1102452,Ingeborg Jacombs,Individual,Tennessee
1102584,Maurice Nattriss,Individual,North Carolina
1102580,West Technologies,Business,West Virginia
1102626,Rau-Dickinson,Business,Kentucky
1102685,Delilah Musgrove,Individual,District of Columbia
1102782,Nikolaus LLC,Business,Virginia
1102875,Dagny Eite,Individual,Virginia
1102892,Harry O'Conner,Individual,District of Columbia
1102944,Gusikowski Group,Business,North Carolina
1103057,Conroy Information Systems,Business,Virginia
1103054,King Inc.,Business,Tennessee
1103100,Pagac LLC,Business,Virginia
1103135,Lisa Wolf,Individual,North Carolina
1103239,Kuhlman Inc.,Business,Tennessee
1103353,King Inc.,Business,Tennessee
1103375,Sporer Inc.,Business,North Carolina
1103407,Metz Group,Business,Delaware
1103462,Jules Wilton,Individual,Virginia
1103510,Clerissa Gronow,Individual,North Carolina
1103521,Witting Innovations,Business,Kentucky
1103573,Schamberger Inc.,Business,Virginia
1103621,Flss Dowrey,Individual,Virginia
1103667,Hilll LLC,Business,North Carolina
1103977,Blick Inc.,Business,Delaware
1104022,Witting Innovations,Business,Kentucky
1104030,Lehner Inc.,Business,Tennessee
1104120,Ratke and Sons,Business,North Carolina
1104150,Swaniawski Group,Business,Virginia
1104155,Jenkins LLC,Business,North Carolina
1104180,King Inc.,Business,Tennessee
1104237,Werner Yukhtin,Individual,North Carolina
1104374,Erdman LLC,Business,North Carolina
1104398,Kutch Inc.,Business,Virginia
1104447,Tripp Wolf,Individual,District of Columbia
1104509,Metz Group,Business,Delaware
1104556,Collier and Sons,Business,Tennessee
1104579,Eudora Lamcken,Individual,Virginia
1104727,Alva Weblin,Individual,North Carolina
1104823,Odo Verrill,Individual,Virginia
1104834,Stehr Group,Business,North Carolina
1104884,Nikolaus LLC,Business,Virginia
1104990,Erdman LLC,Business,North Carolina
1104992,Greg Gulgowski,Individual,District of Columbia
1105014,Xenos Ash,Individual,Tennessee
1105260,Kassulke-Schneider,Business,Tennessee
1105320,Zea Snowden,Individual,District of Columbia
1105383,Bednar IT Inc.,Business,North Carolina
1105412,Bednar IT Inc.,Business,North Carolina
1105438,Rau-Dickinson,Business,Kentucky
1105478,McCullough LLC,Business,North Carolina
1105480,Swaniawski Group,Business,Virginia
1105711,Quigley Inc.,Business,Tennessee
1105709,Swaniawski Group,Business,Virginia
1105723,Collier and Sons,Business,Tennessee
1105767,Wilderman Inc.,Business,Kentucky
1105860,Ritchie LLC,Business,District of Columbia
1105880,Kuhlman Inc.,Business,Tennessee
1100960,Frami LLC,Business,Louisiana
1101010,Staford Antoniak,Individual,Texas
1101074,Romain Roston,Individual,Texas
1101128,Gleason LLC,Business,Louisiana
1101185,Jammie Minelli,Individual,Louisiana
1101204,Diarmid Teodorski,Individual,Texas
1101216,Trantow Technologies,Business,Mississippi
1101294,Henryetta Clayson,Individual,Louisiana
1101341,Ali Prohaska,Individual,Missouri
1101427,Reichel and Sons,Business,Oklahoma
1101497,Tybie Abbate,Individual,Oklahoma
1101537,Tom Howell,Individual,Louisiana
1101562,Tremblay Inc.,Business,Texas
1101591,Angil Ronan,Individual,Texas
1101633,Adams LLC,Business,Texas
1101673,Alanson Stave,Individual,Louisiana
1101702,Zorine Mouncey,Individual,Missouri
1101860,Larkin Group,Business,Texas
1101881,Barton Inc.,Business,Louisiana
1101931,Abshire Inc.,Business,Oklahoma
1101964,Murphy LLC,Business,Missouri
1101996,Barton Inc.,Business,Louisiana
1102024,Dona Purtell,Individual,Texas
1102168,Shelia Habbin,Individual,Texas
1102193,Abshire Inc.,Business,Oklahoma
1102244,Borer LLC,Business,Missouri
1102461,Brit Creelman,Individual,Texas
1102465,Lucy Ferry,Individual,Oklahoma
1102493,Frami LLC,Business,Louisiana
1102519,Larkin Group,Business,Texas
1102522,Hegmann Group,Business,Arkansas
1102563,Genvieve Orts,Individual,Texas
1102658,Odelia McNamee,Individual,Louisiana
1102682,Boyer LLC,Business,Texas
1102765,Maryanne Haycroft,Individual,Texas
1102786,Barton Inc.,Business,Louisiana
1102812,Turner and Sons,Business,Mississippi
1102830,Jacob Koepp,Individual,Louisiana
1102825,Lovell Kuzemka,Individual,Texas
1102840,Borer LLC,Business,Missouri
1102973,Kial Aveling,Individual,Texas
1103151,Bendick Blaby,Individual,Louisiana
1103255,Boyer LLC,Business,Texas
1103308,Harris Inc.,Business,Oklahoma
1103332,Schroeder Library,Business,Texas
1103486,Luettgen Security,Business,Texas
1103525,Buddy Collabine,Individual,Texas
1103560,Wilderman Technologies,Business,Texas
1103600,Hailee Tubby,Individual,Texas
1103630,Buddy Collabine,Individual,Texas
1103646,Mann LLC,Business,Texas
1103642,Mills Inc.,Business,Oklahoma
1103675,Sibella Havard,Individual,Texas
1103684,Katie Lamblin,Individual,Louisiana
1103693,Alexandra Hedon,Individual,Texas
1103732,Morgen Tallowin,Individual,Missouri
1103782,Dianne Schmeler,Individual,Louisiana
1103826,Thane Murch,Individual,Texas
1103841,Trantow Technologies,Business,Mississippi
1103897,Miguelita Vineall,Individual,Texas
1104064,Mohr Group,Business,Louisiana
1104073,Vivi Josefsson,Individual,Texas
1104083,Harris Inc.,Business,Oklahoma
1104161,Yance Butchers,Individual,Mississippi
1104222,Frami LLC,Business,Louisiana
1104359,Huels Inc.,Business,Texas
1104403,Allister Challoner,Individual,Texas
1104532,Barry Pinwell,Individual,Texas
1104537,Schroeder Library,Business,Texas
1104632,Trantow Technologies,Business,Mississippi
1104723,Delmer Irnys,Individual,Texas
1104736,Boyer LLC,Business,Texas
1104854,Elle Green-Vandervort,Individual,Texas
1104863,Frami LLC,Business,Louisiana
1104885,Mills Inc.,Business,Oklahoma
1104894,Dawn Joysey,Individual,Texas
1104930,Larkin Group,Business,Texas
1104941,Lilian Mellers,Individual,Arkansas
1104964,Becker LLC,Business,Missouri
1105022,Brekke Productions,Business,Louisiana
1105018,Philippine Cloute,Individual,Texas
1105044,Schroeder Library,Business,Texas
1105216,Crooks Group,Business,Texas
1105251,Elene Fehner,Individual,Oklahoma
1105253,Mohr Group,Business,Louisiana
1105379,Reichel and Sons,Business,Oklahoma
1105388,Daniel-Champlin Tech,Business,Louisiana
1105446,Sharline Baudon,Individual,Missouri
1105564,Hegmann Group,Business,Arkansas
1105662,Murphy LLC,Business,Missouri
1105666,Mohr Group,Business,Louisiana
1105686,Harris Inc.,Business,Oklahoma
1105717,Jeff Carter,Individual,Texas
1105808,Williamson Co.,Business,Texas
1101044,Kutch Inc.,Business,Virginia
1101077,Balistreri Group,Business,Tennessee
1101117,Irwin Rable,Individual,District of Columbia
1101142,Rodi Conner,Individual,District of Columbia
1101156,Greg Collier,Individual,North Carolina
1101166,Ratke and Sons,Business,North Carolina
1101198,Wilderman Inc.,Business,Kentucky
1101227,Conn Inc.,Business,Kentucky
1101289,Mraz Ullrich Inc..,Business,Virginia
1101358,Kermie Balcers,Individual,North Carolina
1101373,Berget Cordeiro,Individual,West Virginia
1101374,Erdman LLC,Business,North Carolina
1101412,Collier and Sons,Business,Tennessee
1101450,Vic Mucklow,Individual,Tennessee
1101455,Gottlieb-Jenkins,Business,West Virginia
1101501,Grier Emanuele,Individual,North Carolina
1101508,Witting Innovations,Business,Kentucky
1101510,Lenka Hasselby,Individual,North Carolina
1101587,Metz Group,Business,Delaware
1101597,Runolfsdottir Group,Business,District of Columbia
1101604,Witting Innovations,Business,Kentucky
1101649,Leslie Keeling,Individual,Virginia
1101653,Sherye Biasetti,Individual,District of Columbia
1101660,Sporer LLC,Business,Virginia
1101664,Feil LLC,Business,Maryland
1101705,Kutch Inc.,Business,Virginia
1101698,Pagac LLC,Business,Virginia
1101757,Lehner Inc.,Business,Tennessee
1101766,Blick Inc.,Business,Delaware
1101774,Kassulke-Schneider,Business,Tennessee
1101797,Angelo Heamus,Individual,District of Columbia
1101814,Dessie Kertzmann,Individual,District of Columbia
1101819,Feil LLC,Business,Maryland
1101850,Lancelot Bech,Individual,Virginia
1101900,Calida Behne,Individual,Tennessee
1101896,Sporer LLC,Business,Virginia
1101939,Kemmer and Sons,Business,North Carolina
1101957,Witting Innovations,Business,Kentucky
1101962,Medhurst Inc.,Business,Virginia
1101967,Armstrong Resources,Business,Tennessee
1101966,Auer Inc.,Business,Maryland
1101980,Feil LLC,Business,Maryland
1102014,Lind Group,Business,District of Columbia
1102069,Pagac LLC,Business,Virginia
1102067,Stehr Group,Business,North Carolina
1102119,Swaniawski Group,Business,Virginia
1102245,Bria Damato,Individual,Virginia
1102252,Conn Inc.,Business,Kentucky
1102259,Ivie Spelman,Individual,District of Columbia
1102261,Lehner Inc.,Business,Tennessee
1102347,Jenkins LLC,Business,North Carolina
1102367,Volkman LLC,Business,Maryland
1102370,Kutch Inc.,Business,Virginia
1102393,Waring Gwin,Individual,Kentucky
1102398,Auer Inc.,Business,Maryland
1102508,Conroy Information Systems,Business,Virginia
1102515,Conroy Information Systems,Business,Virginia
1102546,Conroy Information Systems,Business,Virginia
1102545,Roslyn Belk,Individual,Maryland
1102574,Mraz Ullrich Inc..,Business,Virginia
1102605,Tremayne Vallance,Individual,Maryland
1102632,Jessy Jerrome,Individual,Virginia
1102635,Jack O'Connell,Individual,Kentucky
1102637,Kiehn LLC,Business,District of Columbia
1102815,Wilderman Inc.,Business,Kentucky
1102819,Pagac LLC,Business,Virginia
1102838,Jaimie Gowanson,Individual,Kentucky
1102839,Rau-Dickinson,Business,Kentucky
1102860,Greg Collier,Individual,North Carolina
1102870,Kemmer and Sons,Business,North Carolina
1102871,Swaniawski Group,Business,Virginia
1102991,Metz Group,Business,Delaware
1103023,Jarrod Andersch,Individual,Virginia
1103107,Brady Nassi,Individual,Delaware
1103109,Considine Group,Business,Virginia
1103113,Graig Drury,Individual,District of Columbia
1103125,Haag Group,Business,District of Columbia
1103187,Frederich Tchir,Individual,District of Columbia
1103189,Hercules Mordey,Individual,District of Columbia
1103198,Metz Group,Business,Delaware
1103215,Ratke and Sons,Business,North Carolina
1103263,Lazar Hurtado,Individual,North Carolina
1103324,Ari Krajcik,Individual,Maryland
1103325,Collier and Sons,Business,Tennessee
1103330,The TMC Company,Business,Tennessee
1103354,Blick Inc.,Business,Delaware
1103362,Milla Pfannerstill,Individual,Kentucky
1103384,Freddi Pettett,Individual,West Virginia
1103389,Lemmy Sandiland,Individual,Virginia
1103392,Patrice Pashe,Individual,VIrginia
1103410,Stehr Group,Business,North Carolina
1103411,Gunther Tweedlie,Individual,West Virginia
1103476,West Technologies,Business,West Virginia
1103484,Gottlieb-Jenkins,Business,West Virginia
1103530,Mary Bauduccio,Individual,Tennessee
1103535,Kuhlman Inc.,Business,Tennessee
1103613,Conn Inc.,Business,Kentucky
1103624,McCullough LLC,Business,North Carolina
1103658,Armstrong Resources,Business,Tennessee
1103674,Runolfsdottir Group,Business,District of Columbia
1103677,West Technologies,Business,West Virginia
1103696,Kit Mashal,Individual,Kentucky
1103703,Quigley Inc.,Business,Tennessee
1103745,Runolfsdottir Group,Business,District of Columbia
1103751,Enrica Spilisy,Individual,Kentucky
1103794,Dori Greenshields,Individual,West Virginia
1103821,Jacenta Cisec,Individual,Virginia
1103850,Abernathy LLC,Business,Virginia
1103853,Erdman LLC,Business,North Carolina
1103873,Collier and Sons,Business,Tennessee
1103879,Kiehn LLC,Business,District of Columbia
1103903,Flss Buggs,Individual,Virginia
1103901,Kutch Inc.,Business,Virginia
1103943,The Lesch Company,Business,Maryland
1103955,Dooley O'Reilly,Individual,Virginia
1104001,Feil LLC,Business,Maryland
1104010,Iolanthe Seddon,Individual,Kentucky
1104087,Haag Group,Business,District of Columbia
1104164,Witting Innovations,Business,Kentucky
1104190,Devinne Biskupek,Individual,North Carolina
1104195,Lehner Inc.,Business,Tennessee
1104215,Schamberger Inc.,Business,Virginia
1104261,Schamberger Inc.,Business,Virginia
1104283,Jenkins LLC,Business,North Carolina
1104349,Jeffie Sneyd,Individual,North Carolina
1104360,Witting Innovations,Business,Kentucky
1104365,Bil Schroeder,Individual,Virginia
1104405,Bethany Lakin,Individual,District of Columbia
1104488,Kutch Inc.,Business,Virginia
1104504,Erdman LLC,Business,North Carolina
1104512,Kutch Inc.,Business,Virginia
1104521,Hettinger and Sons,Business,West Virginia
1104528,Regen Bavidge,Individual,District of Columbia
1104543,Ettore Gelderd,Individual,Kentucky
1104563,Talyah Crowch,Individual,District of Columbia
1104598,Myrvyn McNeely,Individual,Virginia
1104634,Errol Creed,Individual,Tennessee
1104668,Block Security,Business,Virginia
1104675,Erdman LLC,Business,North Carolina
1104705,Auer Inc.,Business,Maryland
1104713,Jenkins LLC,Business,North Carolina
1104960,Kshlerin LLC,Business,District of Columbia
1105078,Denesik Games,Business,Kentucky
1105084,The Lesch Company,Business,Maryland
1105094,Balistreri Group,Business,Tennessee
1105111,Horton Villaret,Individual,Virginia
1105145,Gail Pauls,Individual,Maryland
1105148,Dmitri Sylvester,Individual,Virginia
1105156,Jenkins LLC,Business,North Carolina
1105207,Kemmer and Sons,Business,North Carolina
1105217,Winslow Ramsbottom,Individual,Virginia
1105228,Abernathy LLC,Business,Virginia
1105243,Jenkins LLC,Business,North Carolina
1105291,Missie Klemke,Individual,Virginia
1105331,Balistreri Group,Business,Tennessee
1105329,Denesik Games,Business,Kentucky
1105402,Wilderman Inc.,Business,Kentucky
1105434,Nikolaus LLC,Business,Virginia
1105513,Tatiana Aspole,Individual,Virginia
